Comuna,Pacto,Partido,Tendencia,Independientes,Candidato,n_votos,perc_votos_comuna
LONGAVI,PACTO NUEVA MAYORIA POR CHILE,INDEPENDIENTE,Concertación2,1,CESAR SALDIAS VENEGAS,1,7.07414E-05
LONGAVI,PACTO NUEVA MAYORIA POR CHILE,INDEPENDIENTE,Concertación2,1,RAUL HERNANDEZ ZUÑIGA,5,0.000353707
LONGAVI,PACTO NUEVA MAYORIA POR CHILE,PARTIDO COMUNISTA DE CHILE,Concertación2,,EDUARDO ROSENDO PAVEZ ORELLANA,1,7.07414E-05
LONGAVI,PACTO NUEVA MAYORIA POR CHILE,PARTIDO COMUNISTA DE CHILE,Concertación2,,FIDEL ENRIQUE CASTILLO ESPINOZA,2,0.000141483
LONGAVI,PACTO NUEVA MAYORIA PARA CHILE,PARTIDO SOCIALISTA DE CHILE,Concertación1,,JACQUELIN ISABEL MUÑOZ REYES,14,0.000990379
LONGAVI,PACTO NUEVA MAYORIA PARA CHILE,INDEPENDIENTE,Concertación1,1,JUANA CRISTINA OCARES MALLEA,0,0
LONGAVI,PACTO NUEVA MAYORIA PARA CHILE,PARTIDO DEMOCRATA CRISTIANO,Concertación1,,XIMENA DEL CARMEN CESPED ESPINOZA,7,0.00049519
LONGAVI,PACTO NUEVA MAYORIA PARA CHILE,PARTIDO DEMOCRATA CRISTIANO,Concertación1,,MATUSALEN JAFET VILLAR MORALES,19,0.001344086
LONGAVI,PACTO NUEVA MAYORIA PARA CHILE,INDEPENDIENTE,Concertación1,1,JUAN CARLOS MORA RIVERA,6,0.000424448
LONGAVI,PACTO CON LA FUERZA DEL FUTURO,PARTIDO RADICAL SOCIALDEMOCRATA,Concertación4,,LUIS ALBERTO BRIONES ARAICE,15,0.001061121
LONGAVI,PACTO CON LA FUERZA DEL FUTURO,PARTIDO RADICAL SOCIALDEMOCRATA,Concertación4,,SARA MOLINA GALLARDO,3,0.000212224
LONGAVI,PACTO CON LA FUERZA DEL FUTURO,PARTIDO RADICAL SOCIALDEMOCRATA,Concertación4,,RAFAEL PEREZ BUSTOS,25,0.001768534
LONGAVI,PACTO CHILE VAMOS RN E INDEPENDIENTES,RENOVACION NACIONAL,Derecha1,,SERGIO PEREIRA VILLALOBOS,5,0.000353707
LONGAVI,PACTO CHILE VAMOS RN E INDEPENDIENTES,RENOVACION NACIONAL,Derecha1,,SOORCY SANTOS ROJAS,4,0.000282965
LONGAVI,PACTO CHILE VAMOS RN E INDEPENDIENTES,INDEPENDIENTE,Derecha1,,OSCAR ENRIQUE FUENTES VALLEJOS,0,0
LONGAVI,PACTO CHILE VAMOS RN E INDEPENDIENTES,INDEPENDIENTE,Derecha1,,GABRIEL TIZNADO ZURITA,6,0.000424448
LONGAVI,PACTO CHILE VAMOS PRI-EVOPOLI E INDEPENDIENTES,INDEPENDIENTE,Derecha2,,JORGE MENARES TORRES,6,0.000424448
LONGAVI,PACTO CHILE VAMOS PRI-EVOPOLI E INDEPENDIENTES,INDEPENDIENTE,Derecha2,,MARIA DOROTEA ROJAS NORAMBUENA,3,0.000212224
LONGAVI,PACTO CHILE VAMOS PRI-EVOPOLI E INDEPENDIENTES,INDEPENDIENTE,Derecha2,,ADRIANA ALEJANDRA SEPULVEDA CARRION,2,0.000141483
LONGAVI,PACTO CHILE VAMOS UDI-INDEPENDIENTES,UNION DEMOCRATA INDEPENDIENTE,Derecha3,,ROBIN DARIO ARAYA ACEVEDO,26,0.001839276
LONGAVI,PACTO CHILE VAMOS UDI-INDEPENDIENTES,UNION DEMOCRATA INDEPENDIENTE,Derecha3,,LISANDRO VILLALOBOS TAPIA,15,0.001061121
LONGAVI,PACTO CHILE VAMOS UDI-INDEPENDIENTES,UNION DEMOCRATA INDEPENDIENTE,Derecha3,,NELSON ALEJANDRO MUÑOZ MENDEZ,4,0.000282965
LONGAVI,PACTO CHILE VAMOS UDI-INDEPENDIENTES,INDEPENDIENTE,Derecha3,,JUAN FRANCISCO CONTRERAS CARRASCO,9,0.000636672
LONGAVI,PACTO YO MARCO POR EL CAMBIO,INDEPENDIENTE,Concertación3,1,ZOILA ESTER ESCALONA VASQUEZ,1,7.07414E-05
LONGAVI,PACTO YO MARCO POR EL CAMBIO,INDEPENDIENTE,Concertación3,1,PEDRO AMADOR HERNANDEZ GONZALEZ,2,0.000141483
LONGAVI,PACTO YO MARCO POR EL CAMBIO,INDEPENDIENTE,Concertación3,1,JUDITH VALERIA GARRIDO GONZALEZ,2,0.000141483
LONGAVI,PACTO YO MARCO POR EL CAMBIO,INDEPENDIENTE,Concertación3,1,LUIS ENRIQUE CAMPOS VASQUEZ,0,0
LONGAVI,PACTO YO MARCO POR EL CAMBIO,INDEPENDIENTE,Concertación3,1,EVELIN ESTER OYARCE IBAÑEZ,0,0
LONGAVI,PACTO NUEVA MAYORIA POR CHILE,PARTIDO POR LA DEMOCRACIA,Concertación2,,NANCY SILVA ALVIAL,15,0.001061121
LONGAVI,PACTO NUEVA MAYORIA POR CHILE,PARTIDO POR LA DEMOCRACIA,Concertación2,,DEMETRIO NORAMBUENA CANDIA,3,0.000212224
LONGAVI,PACTO NUEVA MAYORIA POR CHILE,INDEPENDIENTE,Concertación2,1,CESAR SALDIAS VENEGAS,0,0
LONGAVI,PACTO NUEVA MAYORIA POR CHILE,INDEPENDIENTE,Concertación2,1,RAUL HERNANDEZ ZUÑIGA,3,0.000212224
LONGAVI,PACTO NUEVA MAYORIA POR CHILE,PARTIDO COMUNISTA DE CHILE,Concertación2,,EDUARDO ROSENDO PAVEZ ORELLANA,2,0.000141483
LONGAVI,PACTO NUEVA MAYORIA POR CHILE,PARTIDO COMUNISTA DE CHILE,Concertación2,,FIDEL ENRIQUE CASTILLO ESPINOZA,1,7.07414E-05
LONGAVI,PACTO NUEVA MAYORIA PARA CHILE,PARTIDO SOCIALISTA DE CHILE,Concertación1,,JACQUELIN ISABEL MUÑOZ REYES,18,0.001273345
LONGAVI,PACTO NUEVA MAYORIA PARA CHILE,INDEPENDIENTE,Concertación1,1,JUANA CRISTINA OCARES MALLEA,4,0.000282965
LONGAVI,PACTO NUEVA MAYORIA PARA CHILE,PARTIDO DEMOCRATA CRISTIANO,Concertación1,,XIMENA DEL CARMEN CESPED ESPINOZA,1,7.07414E-05
LONGAVI,PACTO NUEVA MAYORIA PARA CHILE,PARTIDO DEMOCRATA CRISTIANO,Concertación1,,MATUSALEN JAFET VILLAR MORALES,18,0.001273345
LONGAVI,PACTO NUEVA MAYORIA PARA CHILE,INDEPENDIENTE,Concertación1,1,JUAN CARLOS MORA RIVERA,13,0.000919638
LONGAVI,PACTO CON LA FUERZA DEL FUTURO,PARTIDO RADICAL SOCIALDEMOCRATA,Concertación4,,LUIS ALBERTO BRIONES ARAICE,14,0.000990379
LONGAVI,PACTO CON LA FUERZA DEL FUTURO,PARTIDO RADICAL SOCIALDEMOCRATA,Concertación4,,SARA MOLINA GALLARDO,5,0.000353707
LONGAVI,PACTO CON LA FUERZA DEL FUTURO,PARTIDO RADICAL SOCIALDEMOCRATA,Concertación4,,RAFAEL PEREZ BUSTOS,25,0.001768534
LONGAVI,PACTO CHILE VAMOS RN E INDEPENDIENTES,RENOVACION NACIONAL,Derecha1,,SERGIO PEREIRA VILLALOBOS,5,0.000353707
LONGAVI,PACTO CHILE VAMOS RN E INDEPENDIENTES,RENOVACION NACIONAL,Derecha1,,SOORCY SANTOS ROJAS,2,0.000141483
LONGAVI,PACTO CHILE VAMOS RN E INDEPENDIENTES,INDEPENDIENTE,Derecha1,,OSCAR ENRIQUE FUENTES VALLEJOS,1,7.07414E-05
LONGAVI,PACTO CHILE VAMOS RN E INDEPENDIENTES,INDEPENDIENTE,Derecha1,,GABRIEL TIZNADO ZURITA,7,0.00049519
LONGAVI,PACTO CHILE VAMOS PRI-EVOPOLI E INDEPENDIENTES,INDEPENDIENTE,Derecha2,,JORGE MENARES TORRES,4,0.000282965
LONGAVI,PACTO CHILE VAMOS PRI-EVOPOLI E INDEPENDIENTES,INDEPENDIENTE,Derecha2,,MARIA DOROTEA ROJAS NORAMBUENA,4,0.000282965
LONGAVI,PACTO CHILE VAMOS PRI-EVOPOLI E INDEPENDIENTES,INDEPENDIENTE,Derecha2,,ADRIANA ALEJANDRA SEPULVEDA CARRION,1,7.07414E-05
LONGAVI,PACTO CHILE VAMOS UDI-INDEPENDIENTES,UNION DEMOCRATA INDEPENDIENTE,Derecha3,,ROBIN DARIO ARAYA ACEVEDO,21,0.001485569
LONGAVI,PACTO CHILE VAMOS UDI-INDEPENDIENTES,UNION DEMOCRATA INDEPENDIENTE,Derecha3,,LISANDRO VILLALOBOS TAPIA,19,0.001344086
LONGAVI,PACTO CHILE VAMOS UDI-INDEPENDIENTES,UNION DEMOCRATA INDEPENDIENTE,Derecha3,,NELSON ALEJANDRO MUÑOZ MENDEZ,9,0.000636672
LONGAVI,PACTO CHILE VAMOS UDI-INDEPENDIENTES,INDEPENDIENTE,Derecha3,,JUAN FRANCISCO CONTRERAS CARRASCO,6,0.000424448
LONGAVI,PACTO YO MARCO POR EL CAMBIO,INDEPENDIENTE,Concertación3,1,ZOILA ESTER ESCALONA VASQUEZ,1,7.07414E-05
LONGAVI,PACTO YO MARCO POR EL CAMBIO,INDEPENDIENTE,Concertación3,1,PEDRO AMADOR HERNANDEZ GONZALEZ,0,0
LONGAVI,PACTO YO MARCO POR EL CAMBIO,INDEPENDIENTE,Concertación3,1,JUDITH VALERIA GARRIDO GONZALEZ,0,0
LONGAVI,PACTO YO MARCO POR EL CAMBIO,INDEPENDIENTE,Concertación3,1,LUIS ENRIQUE CAMPOS VASQUEZ,0,0
LONGAVI,PACTO YO MARCO POR EL CAMBIO,INDEPENDIENTE,Concertación3,1,EVELIN ESTER OYARCE IBAÑEZ,1,7.07414E-05
LONGAVI,PACTO NUEVA MAYORIA POR CHILE,PARTIDO POR LA DEMOCRACIA,Concertación2,,NANCY SILVA ALVIAL,14,0.000990379
LONGAVI,PACTO NUEVA MAYORIA POR CHILE,PARTIDO POR LA DEMOCRACIA,Concertación2,,DEMETRIO NORAMBUENA CANDIA,4,0.000282965
LONGAVI,PACTO NUEVA MAYORIA POR CHILE,INDEPENDIENTE,Concertación2,1,CESAR SALDIAS VENEGAS,1,7.07414E-05
LONGAVI,PACTO NUEVA MAYORIA POR CHILE,INDEPENDIENTE,Concertación2,1,RAUL HERNANDEZ ZUÑIGA,5,0.000353707
LONGAVI,PACTO NUEVA MAYORIA POR CHILE,PARTIDO COMUNISTA DE CHILE,Concertación2,,EDUARDO ROSENDO PAVEZ ORELLANA,3,0.000212224
LONGAVI,PACTO NUEVA MAYORIA POR CHILE,PARTIDO COMUNISTA DE CHILE,Concertación2,,FIDEL ENRIQUE CASTILLO ESPINOZA,3,0.000212224
LONGAVI,PACTO NUEVA MAYORIA PARA CHILE,PARTIDO SOCIALISTA DE CHILE,Concertación1,,JACQUELIN ISABEL MUÑOZ REYES,11,0.000778155
LONGAVI,PACTO NUEVA MAYORIA PARA CHILE,INDEPENDIENTE,Concertación1,1,JUANA CRISTINA OCARES MALLEA,2,0.000141483
LONGAVI,PACTO NUEVA MAYORIA PARA CHILE,PARTIDO DEMOCRATA CRISTIANO,Concertación1,,XIMENA DEL CARMEN CESPED ESPINOZA,6,0.000424448
LONGAVI,PACTO NUEVA MAYORIA PARA CHILE,PARTIDO DEMOCRATA CRISTIANO,Concertación1,,MATUSALEN JAFET VILLAR MORALES,12,0.000848896
LONGAVI,PACTO NUEVA MAYORIA PARA CHILE,INDEPENDIENTE,Concertación1,1,JUAN CARLOS MORA RIVERA,17,0.001202603
LONGAVI,PACTO CON LA FUERZA DEL FUTURO,PARTIDO RADICAL SOCIALDEMOCRATA,Concertación4,,LUIS ALBERTO BRIONES ARAICE,17,0.001202603
LONGAVI,PACTO CON LA FUERZA DEL FUTURO,PARTIDO RADICAL SOCIALDEMOCRATA,Concertación4,,SARA MOLINA GALLARDO,1,7.07414E-05
LONGAVI,PACTO CON LA FUERZA DEL FUTURO,PARTIDO RADICAL SOCIALDEMOCRATA,Concertación4,,RAFAEL PEREZ BUSTOS,27,0.001910017
LONGAVI,PACTO CHILE VAMOS RN E INDEPENDIENTES,RENOVACION NACIONAL,Derecha1,,SERGIO PEREIRA VILLALOBOS,12,0.000848896
LONGAVI,PACTO CHILE VAMOS RN E INDEPENDIENTES,RENOVACION NACIONAL,Derecha1,,SOORCY SANTOS ROJAS,9,0.000636672
LONGAVI,PACTO CHILE VAMOS RN E INDEPENDIENTES,INDEPENDIENTE,Derecha1,,OSCAR ENRIQUE FUENTES VALLEJOS,2,0.000141483
LONGAVI,PACTO CHILE VAMOS RN E INDEPENDIENTES,INDEPENDIENTE,Derecha1,,GABRIEL TIZNADO ZURITA,9,0.000636672
LONGAVI,PACTO CHILE VAMOS PRI-EVOPOLI E INDEPENDIENTES,INDEPENDIENTE,Derecha2,,JORGE MENARES TORRES,2,0.000141483
LONGAVI,PACTO CHILE VAMOS PRI-EVOPOLI E INDEPENDIENTES,INDEPENDIENTE,Derecha2,,MARIA DOROTEA ROJAS NORAMBUENA,1,7.07414E-05
LONGAVI,PACTO CHILE VAMOS PRI-EVOPOLI E INDEPENDIENTES,INDEPENDIENTE,Derecha2,,ADRIANA ALEJANDRA SEPULVEDA CARRION,1,7.07414E-05
LONGAVI,PACTO CHILE VAMOS UDI-INDEPENDIENTES,UNION DEMOCRATA INDEPENDIENTE,Derecha3,,ROBIN DARIO ARAYA ACEVEDO,20,0.001414827
LONGAVI,PACTO CHILE VAMOS UDI-INDEPENDIENTES,UNION DEMOCRATA INDEPENDIENTE,Derecha3,,LISANDRO VILLALOBOS TAPIA,22,0.00155631
LONGAVI,PACTO CHILE VAMOS UDI-INDEPENDIENTES,UNION DEMOCRATA INDEPENDIENTE,Derecha3,,NELSON ALEJANDRO MUÑOZ MENDEZ,11,0.000778155
LONGAVI,PACTO CHILE VAMOS UDI-INDEPENDIENTES,INDEPENDIENTE,Derecha3,,JUAN FRANCISCO CONTRERAS CARRASCO,9,0.000636672
LONGAVI,PACTO YO MARCO POR EL CAMBIO,INDEPENDIENTE,Concertación3,1,ZOILA ESTER ESCALONA VASQUEZ,0,0
LONGAVI,PACTO YO MARCO POR EL CAMBIO,INDEPENDIENTE,Concertación3,1,PEDRO AMADOR HERNANDEZ GONZALEZ,4,0.000282965
LONGAVI,PACTO YO MARCO POR EL CAMBIO,INDEPENDIENTE,Concertación3,1,JUDITH VALERIA GARRIDO GONZALEZ,3,0.000212224
LONGAVI,PACTO YO MARCO POR EL CAMBIO,INDEPENDIENTE,Concertación3,1,LUIS ENRIQUE CAMPOS VASQUEZ,0,0
LONGAVI,PACTO YO MARCO POR EL CAMBIO,INDEPENDIENTE,Concertación3,1,EVELIN ESTER OYARCE IBAÑEZ,0,0
LONGAVI,PACTO NUEVA MAYORIA POR CHILE,PARTIDO POR LA DEMOCRACIA,Concertación2,,NANCY SILVA ALVIAL,12,0.000848896
LONGAVI,PACTO NUEVA MAYORIA POR CHILE,PARTIDO POR LA DEMOCRACIA,Concertación2,,DEMETRIO NORAMBUENA CANDIA,6,0.000424448
LONGAVI,PACTO NUEVA MAYORIA POR CHILE,INDEPENDIENTE,Concertación2,1,CESAR SALDIAS VENEGAS,0,0
LONGAVI,PACTO NUEVA MAYORIA POR CHILE,INDEPENDIENTE,Concertación2,1,RAUL HERNANDEZ ZUÑIGA,5,0.000353707
LONGAVI,PACTO NUEVA MAYORIA POR CHILE,PARTIDO COMUNISTA DE CHILE,Concertación2,,EDUARDO ROSENDO PAVEZ ORELLANA,1,7.07414E-05
LONGAVI,PACTO NUEVA MAYORIA POR CHILE,PARTIDO COMUNISTA DE CHILE,Concertación2,,FIDEL ENRIQUE CASTILLO ESPINOZA,1,7.07414E-05
LONGAVI,PACTO NUEVA MAYORIA PARA CHILE,PARTIDO SOCIALISTA DE CHILE,Concertación1,,JACQUELIN ISABEL MUÑOZ REYES,15,0.001061121
LONGAVI,PACTO NUEVA MAYORIA PARA CHILE,INDEPENDIENTE,Concertación1,1,JUANA CRISTINA OCARES MALLEA,1,7.07414E-05
LONGAVI,PACTO NUEVA MAYORIA PARA CHILE,PARTIDO DEMOCRATA CRISTIANO,Concertación1,,XIMENA DEL CARMEN CESPED ESPINOZA,1,7.07414E-05
LONGAVI,PACTO NUEVA MAYORIA PARA CHILE,PARTIDO DEMOCRATA CRISTIANO,Concertación1,,MATUSALEN JAFET VILLAR MORALES,15,0.001061121
LONGAVI,PACTO NUEVA MAYORIA PARA CHILE,INDEPENDIENTE,Concertación1,1,JUAN CARLOS MORA RIVERA,10,0.000707414
LONGAVI,PACTO CON LA FUERZA DEL FUTURO,PARTIDO RADICAL SOCIALDEMOCRATA,Concertación4,,LUIS ALBERTO BRIONES ARAICE,11,0.000778155
LONGAVI,PACTO CON LA FUERZA DEL FUTURO,PARTIDO RADICAL SOCIALDEMOCRATA,Concertación4,,SARA MOLINA GALLARDO,2,0.000141483
LONGAVI,PACTO CON LA FUERZA DEL FUTURO,PARTIDO RADICAL SOCIALDEMOCRATA,Concertación4,,RAFAEL PEREZ BUSTOS,28,0.001980758
LONGAVI,PACTO CHILE VAMOS RN E INDEPENDIENTES,RENOVACION NACIONAL,Derecha1,,SERGIO PEREIRA VILLALOBOS,6,0.000424448
LONGAVI,PACTO CHILE VAMOS RN E INDEPENDIENTES,RENOVACION NACIONAL,Derecha1,,SOORCY SANTOS ROJAS,4,0.000282965
LONGAVI,PACTO CHILE VAMOS RN E INDEPENDIENTES,INDEPENDIENTE,Derecha1,,OSCAR ENRIQUE FUENTES VALLEJOS,4,0.000282965
LONGAVI,PACTO CHILE VAMOS RN E INDEPENDIENTES,INDEPENDIENTE,Derecha1,,GABRIEL TIZNADO ZURITA,12,0.000848896
LONGAVI,PACTO CHILE VAMOS PRI-EVOPOLI E INDEPENDIENTES,INDEPENDIENTE,Derecha2,,JORGE MENARES TORRES,8,0.000565931
LONGAVI,PACTO CHILE VAMOS PRI-EVOPOLI E INDEPENDIENTES,INDEPENDIENTE,Derecha2,,MARIA DOROTEA ROJAS NORAMBUENA,8,0.000565931
LONGAVI,PACTO CHILE VAMOS PRI-EVOPOLI E INDEPENDIENTES,INDEPENDIENTE,Derecha2,,ADRIANA ALEJANDRA SEPULVEDA CARRION,1,7.07414E-05
LONGAVI,PACTO CHILE VAMOS UDI-INDEPENDIENTES,UNION DEMOCRATA INDEPENDIENTE,Derecha3,,ROBIN DARIO ARAYA ACEVEDO,32,0.002263724
LONGAVI,PACTO CHILE VAMOS UDI-INDEPENDIENTES,UNION DEMOCRATA INDEPENDIENTE,Derecha3,,LISANDRO VILLALOBOS TAPIA,17,0.001202603
LONGAVI,PACTO CHILE VAMOS UDI-INDEPENDIENTES,UNION DEMOCRATA INDEPENDIENTE,Derecha3,,NELSON ALEJANDRO MUÑOZ MENDEZ,3,0.000212224
LONGAVI,PACTO CHILE VAMOS UDI-INDEPENDIENTES,INDEPENDIENTE,Derecha3,,JUAN FRANCISCO CONTRERAS CARRASCO,9,0.000636672
LONGAVI,PACTO YO MARCO POR EL CAMBIO,INDEPENDIENTE,Concertación3,1,ZOILA ESTER ESCALONA VASQUEZ,0,0
LONGAVI,PACTO YO MARCO POR EL CAMBIO,INDEPENDIENTE,Concertación3,1,PEDRO AMADOR HERNANDEZ GONZALEZ,3,0.000212224
LONGAVI,PACTO YO MARCO POR EL CAMBIO,INDEPENDIENTE,Concertación3,1,JUDITH VALERIA GARRIDO GONZALEZ,2,0.000141483
LONGAVI,PACTO YO MARCO POR EL CAMBIO,INDEPENDIENTE,Concertación3,1,LUIS ENRIQUE CAMPOS VASQUEZ,0,0
LONGAVI,PACTO YO MARCO POR EL CAMBIO,INDEPENDIENTE,Concertación3,1,EVELIN ESTER OYARCE IBAÑEZ,0,0
LONGAVI,PACTO NUEVA MAYORIA POR CHILE,PARTIDO POR LA DEMOCRACIA,Concertación2,,NANCY SILVA ALVIAL,13,0.000919638
LONGAVI,PACTO NUEVA MAYORIA POR CHILE,PARTIDO POR LA DEMOCRACIA,Concertación2,,DEMETRIO NORAMBUENA CANDIA,9,0.000636672
LONGAVI,PACTO NUEVA MAYORIA POR CHILE,INDEPENDIENTE,Concertación2,1,CESAR SALDIAS VENEGAS,0,0
LONGAVI,PACTO NUEVA MAYORIA POR CHILE,INDEPENDIENTE,Concertación2,1,RAUL HERNANDEZ ZUÑIGA,4,0.000282965
LONGAVI,PACTO NUEVA MAYORIA POR CHILE,PARTIDO COMUNISTA DE CHILE,Concertación2,,EDUARDO ROSENDO PAVEZ ORELLANA,2,0.000141483
LONGAVI,PACTO NUEVA MAYORIA POR CHILE,PARTIDO COMUNISTA DE CHILE,Concertación2,,FIDEL ENRIQUE CASTILLO ESPINOZA,2,0.000141483
LONGAVI,PACTO NUEVA MAYORIA PARA CHILE,PARTIDO SOCIALISTA DE CHILE,Concertación1,,JACQUELIN ISABEL MUÑOZ REYES,17,0.001202603
LONGAVI,PACTO NUEVA MAYORIA PARA CHILE,INDEPENDIENTE,Concertación1,1,JUANA CRISTINA OCARES MALLEA,1,7.07414E-05
LONGAVI,PACTO NUEVA MAYORIA PARA CHILE,PARTIDO DEMOCRATA CRISTIANO,Concertación1,,XIMENA DEL CARMEN CESPED ESPINOZA,6,0.000424448
LONGAVI,PACTO NUEVA MAYORIA PARA CHILE,PARTIDO DEMOCRATA CRISTIANO,Concertación1,,MATUSALEN JAFET VILLAR MORALES,11,0.000778155
LONGAVI,PACTO NUEVA MAYORIA PARA CHILE,INDEPENDIENTE,Concertación1,1,JUAN CARLOS MORA RIVERA,11,0.000778155
LONGAVI,PACTO CON LA FUERZA DEL FUTURO,PARTIDO RADICAL SOCIALDEMOCRATA,Concertación4,,LUIS ALBERTO BRIONES ARAICE,11,0.000778155
LONGAVI,PACTO CON LA FUERZA DEL FUTURO,PARTIDO RADICAL SOCIALDEMOCRATA,Concertación4,,SARA MOLINA GALLARDO,2,0.000141483
LONGAVI,PACTO CON LA FUERZA DEL FUTURO,PARTIDO RADICAL SOCIALDEMOCRATA,Concertación4,,RAFAEL PEREZ BUSTOS,29,0.0020515
LONGAVI,PACTO CHILE VAMOS RN E INDEPENDIENTES,RENOVACION NACIONAL,Derecha1,,SERGIO PEREIRA VILLALOBOS,10,0.000707414
LONGAVI,PACTO CHILE VAMOS RN E INDEPENDIENTES,RENOVACION NACIONAL,Derecha1,,SOORCY SANTOS ROJAS,9,0.000636672
LONGAVI,PACTO CHILE VAMOS RN E INDEPENDIENTES,INDEPENDIENTE,Derecha1,,OSCAR ENRIQUE FUENTES VALLEJOS,2,0.000141483
LONGAVI,PACTO CHILE VAMOS RN E INDEPENDIENTES,INDEPENDIENTE,Derecha1,,GABRIEL TIZNADO ZURITA,5,0.000353707
LONGAVI,PACTO CHILE VAMOS PRI-EVOPOLI E INDEPENDIENTES,INDEPENDIENTE,Derecha2,,JORGE MENARES TORRES,5,0.000353707
LONGAVI,PACTO CHILE VAMOS PRI-EVOPOLI E INDEPENDIENTES,INDEPENDIENTE,Derecha2,,MARIA DOROTEA ROJAS NORAMBUENA,8,0.000565931
LONGAVI,PACTO CHILE VAMOS PRI-EVOPOLI E INDEPENDIENTES,INDEPENDIENTE,Derecha2,,ADRIANA ALEJANDRA SEPULVEDA CARRION,1,7.07414E-05
LONGAVI,PACTO CHILE VAMOS UDI-INDEPENDIENTES,UNION DEMOCRATA INDEPENDIENTE,Derecha3,,ROBIN DARIO ARAYA ACEVEDO,28,0.001980758
LONGAVI,PACTO CHILE VAMOS UDI-INDEPENDIENTES,UNION DEMOCRATA INDEPENDIENTE,Derecha3,,LISANDRO VILLALOBOS TAPIA,10,0.000707414
LONGAVI,PACTO CHILE VAMOS UDI-INDEPENDIENTES,UNION DEMOCRATA INDEPENDIENTE,Derecha3,,NELSON ALEJANDRO MUÑOZ MENDEZ,7,0.00049519
LONGAVI,PACTO CHILE VAMOS UDI-INDEPENDIENTES,INDEPENDIENTE,Derecha3,,JUAN FRANCISCO CONTRERAS CARRASCO,11,0.000778155
LONGAVI,PACTO YO MARCO POR EL CAMBIO,INDEPENDIENTE,Concertación3,1,ZOILA ESTER ESCALONA VASQUEZ,1,7.07414E-05
LONGAVI,PACTO YO MARCO POR EL CAMBIO,INDEPENDIENTE,Concertación3,1,PEDRO AMADOR HERNANDEZ GONZALEZ,0,0
LONGAVI,PACTO YO MARCO POR EL CAMBIO,INDEPENDIENTE,Concertación3,1,JUDITH VALERIA GARRIDO GONZALEZ,2,0.000141483
LONGAVI,PACTO YO MARCO POR EL CAMBIO,INDEPENDIENTE,Concertación3,1,LUIS ENRIQUE CAMPOS VASQUEZ,0,0
LONGAVI,PACTO YO MARCO POR EL CAMBIO,INDEPENDIENTE,Concertación3,1,EVELIN ESTER OYARCE IBAÑEZ,0,0
LONGAVI,PACTO NUEVA MAYORIA POR CHILE,PARTIDO POR LA DEMOCRACIA,Concertación2,,NANCY SILVA ALVIAL,13,0.000919638
LONGAVI,PACTO NUEVA MAYORIA POR CHILE,PARTIDO POR LA DEMOCRACIA,Concertación2,,DEMETRIO NORAMBUENA CANDIA,10,0.000707414
LONGAVI,PACTO NUEVA MAYORIA POR CHILE,INDEPENDIENTE,Concertación2,1,CESAR SALDIAS VENEGAS,1,7.07414E-05
LONGAVI,PACTO NUEVA MAYORIA POR CHILE,INDEPENDIENTE,Concertación2,1,RAUL HERNANDEZ ZUÑIGA,5,0.000353707
LONGAVI,PACTO NUEVA MAYORIA POR CHILE,PARTIDO COMUNISTA DE CHILE,Concertación2,,EDUARDO ROSENDO PAVEZ ORELLANA,0,0
LONGAVI,PACTO NUEVA MAYORIA POR CHILE,PARTIDO COMUNISTA DE CHILE,Concertación2,,FIDEL ENRIQUE CASTILLO ESPINOZA,3,0.000212224
LONGAVI,PACTO NUEVA MAYORIA PARA CHILE,PARTIDO SOCIALISTA DE CHILE,Concertación1,,JACQUELIN ISABEL MUÑOZ REYES,17,0.001202603
LONGAVI,PACTO NUEVA MAYORIA PARA CHILE,INDEPENDIENTE,Concertación1,1,JUANA CRISTINA OCARES MALLEA,0,0
LONGAVI,PACTO NUEVA MAYORIA PARA CHILE,PARTIDO DEMOCRATA CRISTIANO,Concertación1,,XIMENA DEL CARMEN CESPED ESPINOZA,5,0.000353707
LONGAVI,PACTO NUEVA MAYORIA PARA CHILE,PARTIDO DEMOCRATA CRISTIANO,Concertación1,,MATUSALEN JAFET VILLAR MORALES,18,0.001273345
LONGAVI,PACTO NUEVA MAYORIA PARA CHILE,INDEPENDIENTE,Concertación1,1,JUAN CARLOS MORA RIVERA,7,0.00049519
LONGAVI,PACTO CON LA FUERZA DEL FUTURO,PARTIDO RADICAL SOCIALDEMOCRATA,Concertación4,,LUIS ALBERTO BRIONES ARAICE,11,0.000778155
LONGAVI,PACTO CON LA FUERZA DEL FUTURO,PARTIDO RADICAL SOCIALDEMOCRATA,Concertación4,,SARA MOLINA GALLARDO,4,0.000282965
LONGAVI,PACTO CON LA FUERZA DEL FUTURO,PARTIDO RADICAL SOCIALDEMOCRATA,Concertación4,,RAFAEL PEREZ BUSTOS,25,0.001768534
LONGAVI,PACTO CHILE VAMOS RN E INDEPENDIENTES,RENOVACION NACIONAL,Derecha1,,SERGIO PEREIRA VILLALOBOS,4,0.000282965
LONGAVI,PACTO CHILE VAMOS RN E INDEPENDIENTES,RENOVACION NACIONAL,Derecha1,,SOORCY SANTOS ROJAS,9,0.000636672
LONGAVI,PACTO CHILE VAMOS RN E INDEPENDIENTES,INDEPENDIENTE,Derecha1,,OSCAR ENRIQUE FUENTES VALLEJOS,1,7.07414E-05
